Name,Price,Price_Origin,CPU,RAM,ROM,CARD màn hình,size màn hình,LINK,IMG,RATING 
Laptop Asus Vivobook 15X OLED A1503ZA-L1150W,13.890.000 ₫,16.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1220P 1.1 GHz (12M Cache, up to 4.4 GHz, 10 lõis)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 Onboard\nỔ cứng\n256GB M.2 NVMe PCIe 3.0 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 Onboard\nỔ cứng\n256GB M.2 NVMe PCIe 3.0 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1220P 1.1 GHz (12M Cache, up to 4.4 GHz, 10 lõis)']",['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền OLED/AMOLED\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nThời gian phản hồi 0.2ms\nĐộ sáng tối đa 600nits HDR\nĐộ phủ màu 100% DCI-P3\nVESA CERTIFIED Display HDR True Black 600\n1.07 tỷ màu\nSGS Eye Care Display\nÁnh sáng xanh có hại ít hơn 70%\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-asus-vivobook-15x-oled-a1503za-l1150w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_1__1_94.png",0/5
MacBook Pro 14 inch M2 Pro 2023 (12 CPU - 19 GPU 16GB 1TB 2023),58.990.000 ₫,65.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\n19 nhân GPU\n16 nhân Neural Engine\nLoại CPU\nApple M2 Pro 12 nhân'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nỔ cứng\n512GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Bảo mật vân tay, Nhận diện khuôn mặt']",['Vi xử lý & đồ họa\nLoại card đồ họa\n19 nhân GPU\n16 nhân Neural Engine\nLoại CPU\nApple M2 Pro 12 nhân'],"['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nRetina\nKích thước màn hình\n14.2 inches\nCông nghệ màn hình\n120Hz, Liquid Retina, Mini LED, XDR\nĐộ phân giải màn hình\n3024 x 1964 pixels']","https://cellphones.com.vn/macbook-pro-14-inch-m2-pro-1tb-2023.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/a/p/apple_pro_14_m2.png",0/5
Laptop ASUS TUF Gaming F15 FX507ZC-HN124W,26.590.000 ₫,32.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB GDDR6\nLoại CPU\nIntel Core i7-12700H'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR5 4800Mhz\nSố khe ram\n2 khe cắm tối đa 32GB\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR5 4800Mhz\nSố khe ram\n2 khe cắm tối đa 32GB\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB GDDR6\nLoại CPU\nIntel Core i7-12700H'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTần số quét 144Hz, màn hình chống loá\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507zc-hn124w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/1/11h31.png",0/5
Laptop ASUS Vivobook Flip S 14 Flip TP3402ZA-LZ159W,18.390.000 ₫,21.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i5-12500H'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n1 khe\nỔ cứng\n512GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n1 khe\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng, Xoay gập 360 độ (2 in 1)']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i5-12500H'],"['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\n16:10 aspect ratio, Glossy display, IPS-level Panel, LED Backlit, 300nits, 45% NTSC, cảm ứng (có bút)\nĐộ phân giải màn hình\n1920 x 1200 pixels (FullHD+)']","https://cellphones.com.vn/laptop-asus-vivobook-flip-s-14-flip-tp3402za-lz159w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/a/s/asus_1_4.png",0/5
Apple Macbook Air M2 2022 24GB 256GB I Chính hãng Apple Việt Nam,37.990.000 ₫,45.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\n8 nhân GPU, 16 nhân Neural Engine\nLoại CPU\nApple M2']",['RAM & Ổ cứng\nDung lượng RAM\n24GB\nỔ cứng\n256GB'],"['RAM & Ổ cứng\nDung lượng RAM\n24GB\nỔ cứng\n256GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']","['Vi xử lý & đồ họa\nLoại card đồ họa\n8 nhân GPU, 16 nhân Neural Engine\nLoại CPU\nApple M2']",['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nKích thước màn hình\n13.6 inches\nCông nghệ màn hình\nLiquid Retina Display\nĐộ phân giải màn hình\n2560 x 1664 pixels'],"https://cellphones.com.vn/macbook-air-m2-2022-24gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/macbook_air_m2_1.png",0/5
Surface Pro 7 Plus Core i5 / 8GB / 128GB Nhập Khẩu Chính Hãng,19.990.000 ₫,31.590.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris X Graphics\nLoại CPU\nCore i5-1135G7'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4x, Không hỗ trợ nâng cấp\nỔ cứng\n128GB SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4x, Không hỗ trợ nâng cấp\nỔ cứng\n128GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Màn hình cảm ứng']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris X Graphics\nLoại CPU\nCore i5-1135G7'],"['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n12.3 inches\nCông nghệ màn hình\nIPS Glossy, 60 Hz, 395 nits\nĐộ phân giải màn hình\n2736 x 1824 pixels']","https://cellphones.com.vn/surface-pro-7-plus.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_5__3.png",5.0/5
Laptop Lenovo Ideapad 5 Pro 14ARH7 82SJ0028VN,22.190.000 ₫,25.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon 680M tích hợp\nLoại CPU\nAMD Ryzen 7 6800HS'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR5-6400\nỔ cứng\n512GB SSD M.2 2242 PCIe'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR5-6400\nỔ cứng\n512GB SSD M.2 2242 PCIe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon 680M tích hợp\nLoại CPU\nAMD Ryzen 7 6800HS'],"['Màn hình\nCông nghệ màn hình\n14 "" IPS 400nits Chống chói, 90Hz, 100% sRGB, Ánh sáng xanh dương thấp TÜV, An toàn cho mắt\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n14 inches\nĐộ phân giải màn hình\n2880 x 1800 pixels']","https://cellphones.com.vn/laptop-lenovo-ideapad-5-pro-14arh7-82sj0028vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/_/1_372.png",0/5
Laptop Lenovo ideapad 5 Pro 16ACH 82l500levn,27.990.000 ₫,29.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB\nLoại CPU\nAMD Ryzen 7 5800H'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nDDR4\nSố khe ram\nRam onboard\nỔ cứng\n512GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nDDR4\nSố khe ram\nRam onboard\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB\nLoại CPU\nAMD Ryzen 7 5800H'],['Màn hình\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n16 inches\nCông nghệ màn hình\nAnti-glare\nĐộ phân giải màn hình\n2560 x 1600 (WQXGA)'],"https://cellphones.com.vn/laptop-lenovo-ideapad-5-pro-16ach6-82l500levn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/4/0/40497_laptop_lenovo_ideapad_5_pro_16ach6_82l500levn_2.jpg",0/5
Laptop Asus Vivobook 15x Oled M1503QA-L1028W,16.790.000 ₫,17.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon™ Graphics\nLoại CPU\nR5-5600H (6 nhân, 12 luồng)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n1x DDR4 SO-DIMM\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD\n1x M.2 2280 PCIe 3.0x4'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n1x DDR4 SO-DIMM\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD\n1x M.2 2280 PCIe 3.0x4', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon™ Graphics\nLoại CPU\nR5-5600H (6 nhân, 12 luồng)']",['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền OLED/AMOLED\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1080 x 1920 pixels (FullHD)'],"https://cellphones.com.vn/laptop-asus-vivobook-15x-oled-m1503qa-l1028w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/g/a/gaming_003_8_.png",0/5
Laptop Lenovo ThinkPad E14 21EB0063VN,19.990.000 ₫,23.190.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 7 5825U (8 lõi / 16 luồng, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4-3200 Onboard\nSố khe ram\n2 khe (1 khe 8 GB Onboard + 1 khe cắm DDR4 SO-DIMM, hỗ trợ kênh đôi nâng cấp lên đến 40 GB)\nỔ cứng\n512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0\nHai khe cắm M2 hỗ trợ nâng cấp lên đến 1TB']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4-3200 Onboard\nSố khe ram\n2 khe (1 khe 8 GB Onboard + 1 khe cắm DDR4 SO-DIMM, hỗ trợ kênh đôi nâng cấp lên đến 40 GB)\nỔ cứng\n512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0\nHai khe cắm M2 hỗ trợ nâng cấp lên đến 1TB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 7 5825U (8 lõi / 16 luồng, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)']",['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nĐộ sáng 300nits\nMàn hình chống chói\nĐộ phủ màu 45% NTSC\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-21eb0063vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_d_i_6__1.png",0/5
Surface Laptop Go Core i5 / 8GB / 256 GB / 12.4 inch Nhập Khẩu Chính Hãng,18.790.000 ₫,25.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\n10th Gen Intel Core i5 processor – 1035G1'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4x\nỔ cứng\nSSD: 256GB'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4x\nỔ cứng\nSSD: 256GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Màn hình cảm ứng, Bảo mật vân tay']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\n10th Gen Intel Core i5 processor – 1035G1'],"['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n12.4 inches\nCông nghệ màn hình\nCông nghệ màn hình PixelSense, cảm ứng đa điểm (10 điểm)\nĐộ phân giải màn hình\n1536 x 1024 pixels']","https://cellphones.com.vn/surface-laptop-go-256gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_6__3.png",0/5
Laptop MSI Modern A5M 239VN,13.990.000 ₫,20.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD RadeonTM Graphics\nLoại CPU\nAMD RyzenTM 7 5700U'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR IV 8GB (3200MHz),2 khe, tối đa 64GB\nỔ cứng\n512GB NVMe PCIe Gen3x4 SSD, 2 khe M.2 SSD NVMe PCIe Gen3x4']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR IV 8GB (3200MHz),2 khe, tối đa 64GB\nỔ cứng\n512GB NVMe PCIe Gen3x4 SSD, 2 khe M.2 SSD NVMe PCIe Gen3x4', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD RadeonTM Graphics\nLoại CPU\nAMD RyzenTM 7 5700U'],['Màn hình\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-msi-modern-15-a5m-239vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/2/2/22_1_12.jpg",0/5
Laptop ASUS Rog Strix G15 G513IC-HN729W,20.490.000 ₫,25.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen™ 7 4800H'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4-3200 SO-DIMM\nSố khe ram\n2 khe, nâng cấp tối đa 32GB\nỔ cứng\n512GB SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4-3200 SO-DIMM\nSố khe ram\n2 khe, nâng cấp tối đa 32GB\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen™ 7 4800H'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\n144Hz, 250nits, 1:1000, NTSC 45%, SRGB 62.5%, anti-glare display, Adaptive-Sync\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513ic-hn729w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/_/1_462_2.png",0/5
Laptop Dell Inspiron 13 7000 I7306-5934SLV-PUS,18.490.000 ₫,21.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1135G7'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR3, 2133MHz\nỔ cứng\n512GB SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR3, 2133MHz\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng, Xoay gập 360 độ (2 in 1)']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1135G7'],['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n13.3 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-dell-inspiron-13-7000-i7306-5934slv-pus.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/8/18_2_115.jpg",0/5
Laptop Gaming Nitro 5 Eagle AN515-57-53F9,20.990.000 ₫,25.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 4GB\nLoại CPU\nIntel® Core™ i5-11400H 6 nhân 12 luồng'],"[""RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nSố khe ram\n2 khe\nNâng cấp tối đa 32GB\nỔ cứng\n512GB PCIe NVMe\n1 khe hdd 2.5', 1 khe SSD trống""]","[""RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nSố khe ram\n2 khe\nNâng cấp tối đa 32GB\nỔ cứng\n512GB PCIe NVMe\n1 khe hdd 2.5', 1 khe SSD trống"", 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 4GB\nLoại CPU\nIntel® Core™ i5-11400H 6 nhân 12 luồng'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTần số quét 144hz\nPhủ màu 100% sRGB\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-gaming-acer-nitro-5-eagle-an515-57-53f9.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/n/i/nitro_5.png",0/5
Apple MacBook Air 13 inch 128GB MQD32 I Chính hãng Apple Việt Nam,20.000.000 ₫,21.000.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel HD Graphics 6000\nLoại CPU\nIntel Core i5 2 nhân tốc độ 1.8 GHz, Turbo Boost lên đến 2.9 GHz, 3 MB L3 cache']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nỔ cứng\n128GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nỔ cứng\n128GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel HD Graphics 6000\nLoại CPU\nIntel Core i5 2 nhân tốc độ 1.8 GHz, Turbo Boost lên đến 2.9 GHz, 3 MB L3 cache']",['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nRetina\nKích thước màn hình\n13.3 inches\nĐộ phân giải màn hình\n1440 x 900 pixels'],"https://cellphones.com.vn/apple-macbook-air-13-inch-128-gb-mqd32-chinh-hang.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/macbook-air-mqd32-2_3.jpg",0/5
Laptop Huawei Matebook D16,19.990.000 ₫,23.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® UHD Graphics\nLoại CPU\nIntel® Core™ i5-12450H'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4 16GB\nỔ cứng\nSSD 512GB NVMe PCIe'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4 16GB\nỔ cứng\nSSD 512GB NVMe PCIe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® UHD Graphics\nLoại CPU\nIntel® Core™ i5-12450H'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n16 inches\nĐộ phân giải màn hình\n1920 x 1200 pixels (FullHD+)'],"https://cellphones.com.vn/laptop-huawei-matebook-d16.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/a/c/acede.png",0/5
Laptop ASUS ZenBook UM5302TA-LX087W,23.990.000 ₫,29.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 5 6600U Mobile (6 nhân 12 luồng)'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nOnboard LPDDR5\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512GB M.2 NVMe™ PCIe® 4.0'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nOnboard LPDDR5\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512GB M.2 NVMe™ PCIe® 4.0', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Bảo mật vân tay']",['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 5 6600U Mobile (6 nhân 12 luồng)'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền OLED/AMOLED\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n13.3 inches\nCông nghệ màn hình\nĐộ sáng 550 nit, độ phủ màu 100% DCI-P3, chứng nhận VESA CERTIFIED Display HDR True Black 500\nĐộ phân giải màn hình\n2880 x 1800 pixels']","https://cellphones.com.vn/laptop-asus-zenbook-um5302ta-lx087w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/2/_/2.4_2.png",0/5
Macbook Pro 14 M1 Pro 10 CPU - 16 GPU 32GB 512GB 2021 | Chính hãng Apple Việt Nam,60.990.000 ₫,71.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\n16 GPU\nLoại CPU\nM1 Pro'],['RAM & Ổ cứng\nDung lượng RAM\n32GB\nỔ cứng\n512GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n32GB\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Bảo mật vân tay, Nhận diện khuôn mặt']",['Vi xử lý & đồ họa\nLoại card đồ họa\n16 GPU\nLoại CPU\nM1 Pro'],"['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nRetina\nKích thước màn hình\n14.2 inches\nCông nghệ màn hình\n120Hz, Liquid Retina, Mini LED, XDR\nĐộ phân giải màn hình\n3024 x 1964 pixels']","https://cellphones.com.vn/macbook-pro-14-inch-2021-10cpu-16gpu-32gb-96w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/macbook-pro-2021-02_5_1.jpg",0/5
Laptop Dell Inspiron 15 3511 P112F001FBL,14.990.000 ₫,19.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1135G7'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nTốc độ bus 2666MHz\nSố khe ram\n2 Khe cắm\nHỗ trợ tối đa 16GB\nỔ cứng\n512GB SSD M.2 NVMe'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nTốc độ bus 2666MHz\nSố khe ram\n2 Khe cắm\nHỗ trợ tối đa 16GB\nỔ cứng\n512GB SSD M.2 NVMe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1135G7'],['Màn hình\nCông nghệ màn hình\nMàn hình chống loá\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền WVA\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-dell-inspiron-15-3511-p112f001fbl.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/9/19_2_112.jpg",0/5
